Bid,Difference_Bid_PTE,Winner,codmat,coduasg,Tender,ipgItem,ipgQuantidade,ipgValorMinClassif,Pre_Tender,Date,Bid_value,numprp,prgCod,Competitor,atualizado,Number_bids,especificidade,frequencia,material,Collusive_competitor_original,Collusive_competitor,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST
7518326,3445775.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369823,14590900.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518339,3346680.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369835,14689995.0,42006,22051,05427894000114,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518309,3345775.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369808,14690900.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518295,3245775.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369795,14790900.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518280,3145775.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369780,14890900.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518270,3046675.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369765,14990000.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518961,2538675.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138370467,15498000.0,42006,22051,48865828000139,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518497,2537675.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369989,15499000.0,42006,22051,48865828000139,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518483,2536675.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369976,15500000.0,42006,22051,48865828000139,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518445,2535675.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369946,15501000.0,42006,22051,48865828000139,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518430,2534675.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369933,15502000.0,42006,22051,48865828000139,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518415,2533675.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369919,15503000.0,42006,22051,48865828000139,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518403,2532675.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369905,15504000.0,42006,22051,48865828000139,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518365,2531675.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369865,15505000.0,42006,22051,48865828000139,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518271,2526680.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369767,15509995.0,42006,22051,05427894000114,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518246,2526675.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369740,15510000.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518240,2526580.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369729,15510095.0,42006,22051,05427894000114,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518220,2526575.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369698,15510100.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518169,2526530.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369625,15510145.0,42006,22051,05427894000114,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518155,2526525.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369601,15510150.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518126,2526480.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369553,15510195.0,42006,22051,05427894000114,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518117,2526475.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369534,15510200.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518090,2526385.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369495,15510290.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518050,2526380.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369447,15510295.0,42006,22051,05427894000114,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7518029,2526375.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369425,15510300.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517992,2526330.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369382,15510345.0,42006,22051,05427894000114,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517918,2526325.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369307,15510350.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517869,2526280.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369257,15510395.0,42006,22051,05427894000114,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517847,2526275.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369237,15510400.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517797,2526190.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369193,15510485.0,42006,22051,05427894000114,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517754,2526185.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369158,15510490.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517706,2526180.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369111,15510495.0,42006,22051,05427894000114,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517678,2526175.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369086,15510500.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517639,2526125.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138369044,15510550.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517603,2526110.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138368995,15510565.0,42006,22051,05427894000114,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517568,2526105.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138368961,15510570.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517585,2526090.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138368975,15510585.0,42006,22051,05427894000114,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517520,2526085.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138368910,15510590.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517473,2526075.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138368858,15510600.0,42006,22051,05427894000114,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517400,2526045.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138368792,15510630.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517327,2526025.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138368723,15510650.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517213,2525975.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138368628,15510700.0,42006,22051,05427894000114,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517247,2525930.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138368653,15510745.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517120,2525925.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138368567,15510750.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517025,2525920.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138368488,15510755.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7515860,2525919.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138367370,15510756.0,42006,22051,05427894000114,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517270,141675.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138368673,17895000.0,42006,22051,48865828000139,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517229,126675.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138368640,17910000.0,42006,22051,48865828000139,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7517110,114675.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138368559,17922000.0,42006,22051,48865828000139,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7515861,96675.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138367370,17940000.0,42006,22051,03697750000152,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7516999,78675.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138368471,17958000.0,42006,22051,48865828000139,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7515862,28755.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138367370,18007920.0,42006,22051,62436282000121,1,174,19845,0, ,1,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7515858,27843.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138367370,18008832.0,42006,22051,48865828000139,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
7515859,18675.6,0,3697,250059,540445,1,60,11880000.0,18036675.6,1138367370,18018000.0,42006,22051,01920177000179,1,174,19845,0, ,0,0,0.1151,0.5167,0.0009,0.007,-0.017,0.851,0.3625
31865183,376377.01,1,5320,154050,1696332,1,1,663104.99,1039482.0,1180098362,663104.99,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31864986,375161.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098331,664321.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31865043,374927.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098338,664555.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31864784,374482.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098296,665000.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31864612,371482.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098267,668000.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31864557,370481.5,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098260,669000.5,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31864409,370429.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098247,669053.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31864272,369379.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098222,670103.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31864349,368530.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098235,670952.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31864181,368482.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098201,671000.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31864252,368417.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098215,671065.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31864105,368372.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098190,671110.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31864135,368252.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098195,671230.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31863743,367992.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098168,671490.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31863751,367426.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098169,672056.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31863564,367382.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098146,672100.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31862534,367292.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098120,672190.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31862386,366902.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098100,672580.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31862359,366582.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098093,672900.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31860768,366484.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098079,672998.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31860607,366282.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098048,673200.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31859970,365482.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180098009,674000.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31859718,365432.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097939,674050.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31859645,365392.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097926,674090.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31859659,365372.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097926,674110.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31859586,365367.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097909,674115.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31859587,365232.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097909,674250.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31859498,364982.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097886,674500.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31859495,364662.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097884,674820.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31859362,364482.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097852,675000.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31859237,364253.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097821,675229.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31859158,364252.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097800,675230.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31859157,363482.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097800,676000.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31859046,363302.1,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097772,676179.9,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31859103,362324.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097783,677158.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31858892,362270.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097736,677212.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31858826,360582.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097721,678900.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31858745,360557.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097701,678925.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31858775,360373.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097709,679109.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31858699,360363.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097687,679119.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31858627,360332.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097668,679150.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31858559,360312.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097647,679170.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31858441,360310.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097615,679172.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31858294,360270.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097574,679212.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31858217,360182.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097550,679300.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31858144,360170.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097530,679312.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31858167,360132.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097534,679350.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31857966,360083.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097474,679399.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31857901,360082.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097451,679400.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31857797,360032.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097421,679450.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31857817,360002.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097425,679480.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31857706,359982.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097392,679500.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31857537,359632.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097342,679850.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31857602,359532.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097362,679950.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31857478,359492.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097325,679990.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31857339,358582.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097285,680900.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31857262,356982.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097260,682500.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31857244,356840.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097256,682642.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31857189,356082.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097238,683400.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31857113,354982.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097217,684500.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31857046,354582.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097203,684900.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31857005,354482.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097191,685000.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31856957,354157.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097173,685325.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31856856,350482.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097137,689000.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31856670,349222.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097084,690260.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31856783,346982.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097114,692500.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31856655,345482.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097081,694000.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31856572,344252.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097050,695230.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31856605,340482.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097065,699000.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31856466,339482.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097025,700000.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31856391,339272.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097007,700210.0,612007,63848,35405844000105,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
31856413,319602.0,0,5320,154050,1696332,1,1,663104.99,1039482.0,1180097014,719880.0,612007,63848,04471196000153,1,88,2172,1, ,0,0,0.1797,1.6903,0.0018,0.0223,58.4331,7.1427,0.8197
